pack_player_id,player_name,position,nfl_team,fbg_id,cbs_id,fantasypros_id,gsis_id,model_id,source_as_of,exported_at,scoring_fingerprint,authority,fbg_points,cbs_points,fantasypros_points,raw_consensus_points,mean_reversion_delta,within_position_delta,season_context_delta,durability_delta,availability_delta,modified_projection_points,uncertainty_low,uncertainty_high,fallback_reason,wk1,wk2,wk3,wk4,wk5,wk6,wk7,wk8,wk9,wk10,wk11,wk12,wk13,wk14,wk15,wk16,wk17,wk18
fbg:StevRh00,Rhamondre Stevenson,RB,NE,StevRh00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,185,187.4,185.5,186,0,0,0,0,0,186,185,187.4,,,,,,,,,,,,,,,,,,,
fbg:GonzZa99,Zane Gonzalez,K,MIA,GonzZa99,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,63.9,118,,90.6,0,0,0,0,0,90.6,63.9,118,,,,,,,,,,,,,,,,,,,
fbg:tamxxx99,Tampa Bay Buccaneers,DST,TB,tamxxx99,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,138.9,149.2,,144,0,0,0,0,0,144,138.9,149.2,,,,,,,,,,,,,,,,,,,
fbg:TuteBh00,Bhayshul Tuten,RB,JAX,TuteBh00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,177.2,194.4,208,193.1,0,0,0,0,0,193.1,177.2,208,,,,,,,,,,,,,,,,,,,
fbg:kanxxx99,Kansas City Chiefs,DST,KC,kanxxx99,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,125,146.8,,135.8,0,0,0,0,0,135.8,125,146.8,,,,,,,,,,,,,,,,,,,
fbg:RylaCh00,Chad Ryland,K,ARI,RylaCh00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,108.2,115,,111.6,0,0,0,0,0,111.6,108.2,115,,,,,,,,,,,,,,,,,,,
fbg:JohnJu00,Juwan Johnson,TE,NO,JohnJu00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,134.1,176.7,154.3,154.9,0,0,0,0,0,154.9,134.1,176.7,,,,,,,,,,,,,,,,,,,
fbg:gnbxxx99,Green Bay Packers,DST,GB,gnbxxx99,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,133.5,144.6,,139,0,0,0,0,0,139,133.5,144.6,,,,,,,,,,,,,,,,,,,
fbg:cltxxx99,Indianapolis Colts,DST,IND,cltxxx99,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,137.6,144.2,,140.9,0,0,0,0,0,140.9,137.6,144.2,,,,,,,,,,,,,,,,,,,
fbg:HenrHu00,Hunter Henry,TE,NE,HenrHu00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,131.1,163.7,153.7,149.4,0,0,0,0,0,149.4,131.1,163.7,,,,,,,,,,,,,,,,,,,
fbg:BoswCh44,Chris Boswell,K,PIT,BoswCh44,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,125.5,111,,118.3,0,0,0,0,0,118.3,111,125.5,,,,,,,,,,,,,,,,,,,
fbg:PricJa00,Jadarian Price,RB,SEA,PricJa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,174.6,187,187.4,183,0,0,0,0,0,183,174.6,187.4,,,,,,,,,,,,,,,,,,,
fbg:ThomBr01,Brian Thomas Jr.,WR,JAX,ThomBr01,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,183.2,196.1,175.1,184.8,0,0,0,0,0,184.8,175.1,196.1,,,,,,,,,,,,,,,,,,,
fbg:LoveJo01,Jordan Love,QB,GB,LoveJo01,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,306.8,313.9,310.5,310.4,0,0,0,0,0,310.4,306.8,313.9,,,,,,,,,,,,,,,,,,,
fbg:carxxx99,Carolina Panthers,DST,CAR,carxxx99,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,122.8,142.4,,132.5,0,0,0,0,0,132.5,122.8,142.4,,,,,,,,,,,,,,,,,,,
fbg:HockTJ00,T.J. Hockenson,TE,MIN,HockTJ00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,129.8,130,140.7,133.5,0,0,0,0,0,133.5,129.8,140.7,,,,,,,,,,,,,,,,,,,
fbg:PollTo01,Tony Pollard,RB,TEN,PollTo01,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,175.5,189,191.4,185.2,0,0,0,0,0,185.2,175.5,191.4,,,,,,,,,,,,,,,,,,,
fbg:SadiKe00,Kenyon Sadiq,TE,NYJ,SadiKe00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,121.2,133.7,130.1,128.3,0,0,0,0,0,128.3,121.2,133.7,,,,,,,,,,,,,,,,,,,
fbg:SchuDa00,Dalton Schultz,TE,HOU,SchuDa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,128.1,163,148.8,146.5,0,0,0,0,0,146.5,128.1,163,,,,,,,,,,,,,,,,,,,
fbg:dalxxx99,Dallas Cowboys,DST,DAL,dalxxx99,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,134,141,,137.5,0,0,0,0,0,137.5,134,141,,,,,,,,,,,,,,,,,,,
fbg:nygxxx99,New York Giants,DST,NYG,nygxxx99,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,139.1,141,,140,0,0,0,0,0,140,139.1,141,,,,,,,,,,,,,,,,,,,
fbg:SuttCo00,Courtland Sutton,WR,DEN,SuttCo00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,180.5,202.1,204.3,195.6,0,0,0,0,0,195.6,180.5,204.3,,,,,,,,,,,,,,,,,,,
fbg:WatsCh00,Christian Watson,WR,GB,WatsCh00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,183.8,195.2,190.7,189.9,0,0,0,0,0,189.9,183.8,195.2,,,,,,,,,,,,,,,,,,,
fbg:OkonCh00,Chig Okonkwo,TE,WAS,OkonCh00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,120.1,129.2,126.4,125.2,0,0,0,0,0,125.2,120.1,129.2,,,,,,,,,,,,,,,,,,,
fbg:DowdDa00,Rico Dowdle,RB,PIT,DowdDa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,174.2,186.4,185.8,182.1,0,0,0,0,0,182.1,174.2,186.4,,,,,,,,,,,,,,,,,,,
fbg:WashPa01,Parker Washington,WR,JAX,WashPa01,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,181,193.8,178.9,184.5,0,0,0,0,0,184.5,178.9,193.8,,,,,,,,,,,,,,,,,,,
fbg:StroCJ00,C.J. Stroud,QB,HOU,StroCJ00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,301.8,324.2,296.1,307.3,0,0,0,0,0,307.3,296.1,324.2,,,,,,,,,,,,,,,,,,,
fbg:HarrMa05,Marvin Harrison Jr.,WR,ARI,HarrMa05,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,176.9,204.5,197.2,192.8,0,0,0,0,0,192.8,176.9,204.5,,,,,,,,,,,,,,,,,,,
fbg:ShouTy00,Tyler Shough,QB,NO,ShouTy00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,300.8,324.1,319.2,314.6,0,0,0,0,0,314.6,300.8,324.1,,,,,,,,,,,,,,,,,,,
fbg:jaxxxx99,Jacksonville Jaguars,DST,JAX,jaxxxx99,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,138.4,136.2,,137.3,0,0,0,0,0,137.3,136.2,138.4,,,,,,,,,,,,,,,,,,,
fbg:FitzRy01,Ryan Fitzgerald,K,CAR,FitzRy01,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,108.9,104,,106.5,0,0,0,0,0,106.5,104,108.9,,,,,,,,,,,,,,,,,,,
fbg:GayxMa44,Matt Gay,K,LV,GayxMa44,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,40.7,103,,71.5,0,0,0,0,0,71.5,40.7,103,,,,,,,,,,,,,,,,,,,
fbg:crdxxx99,Arizona Cardinals,DST,ARI,crdxxx99,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,115.5,133.8,,124.5,0,0,0,0,0,124.5,115.5,133.8,,,,,,,,,,,,,,,,,,,
fbg:RobiWa00,Wan'Dale Robinson,WR,TEN,RobiWa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,173.1,188.6,188.9,183.5,0,0,0,0,0,183.5,173.1,188.9,,,,,,,,,,,,,,,,,,,
fbg:BarnAJ00,AJ Barner,TE,SEA,BarnAJ00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,119.5,141.6,124.6,128.5,0,0,0,0,0,128.5,119.5,141.6,,,,,,,,,,,,,,,,,,,
fbg:SzmyAn44,Andre Szmyt,K,CLE,SzmyAn44,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,107.7,101,,104.4,0,0,0,0,0,104.4,101,107.7,,,,,,,,,,,,,,,,,,,
fbg:WilsMi01,Michael Wilson,WR,ARI,WilsMi01,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,176,180.9,176.8,177.9,0,0,0,0,0,177.9,176,180.9,,,,,,,,,,,,,,,,,,,
fbg:WhitRa00,Rachaad White,RB,WAS,WhitRa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,145.7,150,167.4,154.3,0,0,0,0,0,154.3,145.7,167.4,,,,,,,,,,,,,,,,,,,
fbg:nyjxxx99,New York Jets,DST,NYJ,nyjxxx99,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,117.9,130.2,,124,0,0,0,0,0,124,117.9,130.2,,,,,,,,,,,,,,,,,,,
fbg:GainKe00,Kenny Gainwell,RB,TB,GainKe00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,163.3,188.2,168,173.1,0,0,0,0,0,173.1,163.3,188.2,,,,,,,,,,,,,,,,,,,
fbg:FreiPa00,Pat Freiermuth,TE,PIT,FreiPa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,120.8,127,134.2,127.3,0,0,0,0,0,127.3,120.8,134.2,,,,,,,,,,,,,,,,,,,
fbg:JoneAa00,Aaron Jones Sr.,RB,MIN,JoneAa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,157.1,159.5,168.2,161.6,0,0,0,0,0,161.6,157.1,168.2,,,,,,,,,,,,,,,,,,,
fbg:JoneDa05,Daniel Jones,QB,IND,JoneDa05,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,293.4,339,310.1,314,0,0,0,0,0,314,293.4,339,,,,,,,,,,,,,,,,,,,
fbg:GadsOr01,Oronde Gadsden,TE,LAC,GadsOr01,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,114.2,133,118.8,121.9,0,0,0,0,0,121.9,114.2,133,,,,,,,,,,,,,,,,,,,
fbg:HelmGu00,Gunnar Helm,TE,TEN,HelmGu00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,114.2,99.4,111.4,108.4,0,0,0,0,0,108.4,99.4,114.2,,,,,,,,,,,,,,,,,,,
fbg:GodwCh00,Chris Godwin Jr.,WR,TB,GodwCh00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,173.1,195,175.4,181.1,0,0,0,0,0,181.1,173.1,195,,,,,,,,,,,,,,,,,,,
fbg:TysoJo00,Jordyn Tyson,WR,NO,TysoJo00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,171.5,168.4,172.3,170.7,0,0,0,0,0,170.7,168.4,172.3,,,,,,,,,,,,,,,,,,,
fbg:JohnQu01,Quentin Johnston,WR,LAC,JohnQu01,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,168.2,188.9,169.8,175.6,0,0,0,0,0,175.6,168.2,188.9,,,,,,,,,,,,,,,,,,,
fbg:OttoCa00,Cade Otton,TE,TB,OttoCa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,114.1,161.7,129,134.8,0,0,0,0,0,134.8,114.1,161.7,,,,,,,,,,,,,,,,,,,
fbg:sfoxxx99,San Francisco 49ers,DST,SF,sfoxxx99,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,123.6,125.4,,124.5,0,0,0,0,0,124.5,123.6,125.4,,,,,,,,,,,,,,,,,,,
fbg:GoldMa00,Matthew Golden,WR,GB,GoldMa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,172,146.2,155.7,158.1,0,0,0,0,0,158.1,146.2,172,,,,,,,,,,,,,,,,,,,
fbg:HarvRj00,RJ Harvey,RB,DEN,HarvRj00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,138.5,202.8,177.6,172.7,0,0,0,0,0,172.7,138.5,202.8,,,,,,,,,,,,,,,,,,,
fbg:ReedJa01,Jayden Reed,WR,GB,ReedJa01,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,160.9,173.4,175.8,170,0,0,0,0,0,170,160.9,175.8,,,,,,,,,,,,,,,,,,,
fbg:MonaKy00,Kyle Monangai,RB,CHI,MonaKy00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,154,151.3,156.1,153.8,0,0,0,0,0,153.8,151.3,156.1,,,,,,,,,,,,,,,,,,,
fbg:DownJo00,Josh Downs,WR,IND,DownJo00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,167,184.1,174.2,175,0,0,0,0,0,175,167,184.1,,,,,,,,,,,,,,,,,,,
fbg:DobbJ.00,J.K. Dobbins,RB,DEN,DobbJ.00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,157.4,168.3,171,165.5,0,0,0,0,0,165.5,157.4,171,,,,,,,,,,,,,,,,,,,
fbg:AddiJo00,Jordan Addison,WR,MIN,AddiJo00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,160.2,172.3,169.1,167.2,0,0,0,0,0,167.2,160.2,172.3,,,,,,,,,,,,,,,,,,,
fbg:HubbCh00,Chuba Hubbard,RB,CAR,HubbCh00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,153.3,184,186.2,174.4,0,0,0,0,0,174.4,153.3,186.2,,,,,,,,,,,,,,,,,,,
fbg:DulcGr00,Greg Dulcich,TE,MIA,DulcGr00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,103.8,144.3,133.4,127,0,0,0,0,0,127,103.8,144.3,,,,,,,,,,,,,,,,,,,
fbg:HiggJa00,Jayden Higgins,WR,HOU,HiggJa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,162.1,150.5,137.9,150.2,0,0,0,0,0,150.2,137.9,162.1,,,,,,,,,,,,,,,,,,,
fbg:MeyeJa00,Jakobi Meyers,WR,JAX,MeyeJa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,155.5,177.6,185.8,172.9,0,0,0,0,0,172.9,155.5,185.8,,,,,,,,,,,,,,,,,,,
fbg:FergTe00,Terrance Ferguson,TE,LAR,FergTe00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,106.3,111.7,112.9,110.3,0,0,0,0,0,110.3,106.3,112.9,,,,,,,,,,,,,,,,,,,
fbg:SaulBe00,Ben Sauls,K,NYG,SaulBe00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,79.3,85,,82.1,0,0,0,0,0,82.1,79.3,85,,,,,,,,,,,,,,,,,,,
fbg:BrooJo00,Jonathon Brooks,RB,CAR,BrooJo00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,145.4,161,144.4,150.2,0,0,0,0,0,150.2,144.4,161,,,,,,,,,,,,,,,,,,,
fbg:NjokDa00,David Njoku,TE,LAC,NjokDa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,78.7,117.1,90.3,95.2,0,0,0,0,0,95.2,78.7,117.1,,,,,,,,,,,,,,,,,,,
fbg:ShakKh00,Khalil Shakir,WR,BUF,ShakKh00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,149.8,154.3,171.4,158.5,0,0,0,0,0,158.5,149.8,171.4,,,,,,,,,,,,,,,,,,,
fbg:WillMa05,Malik Willis,QB,MIA,WillMa05,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,277.1,329.2,292.4,299.4,0,0,0,0,0,299.4,277.1,329.2,,,,,,,,,,,,,,,,,,,
fbg:RodgAa00,Aaron Rodgers,QB,PIT,RodgAa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,274.7,249.8,257,260.6,0,0,0,0,0,260.6,249.8,274.7,,,,,,,,,,,,,,,,,,,
fbg:GesiMi00,Mike Gesicki,TE,CIN,GesiMi00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,93.1,119.7,113.3,108.6,0,0,0,0,0,108.6,93.1,119.7,,,,,,,,,,,,,,,,,,,
fbg:WortXa00,Xavier Worthy,WR,KC,WortXa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,153.3,159.6,167.5,160.1,0,0,0,0,0,160.1,153.3,167.5,,,,,,,,,,,,,,,,,,,
fbg:DarnSa00,Sam Darnold,QB,SEA,DarnSa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,271.8,332.3,307.9,303.8,0,0,0,0,0,303.8,271.8,332.3,,,,,,,,,,,,,,,,,,,
fbg:ConcKC00,KC Concepcion,WR,CLE,ConcKC00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,144.4,157.9,144.8,149,0,0,0,0,0,149,144.4,157.9,,,,,,,,,,,,,,,,,,,
fbg:DoubRo00,Romeo Doubs,WR,NE,DoubRo00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,153.1,159.1,160.8,157.6,0,0,0,0,0,157.6,153.1,160.8,,,,,,,,,,,,,,,,,,,
