playerId,name,position,team,sourceRank,primarySource,primaryProjection,scheduleProjection,scheduleVbdDelta,fbg,legacyFbgWeekly,cbs,fantasyPros,pff,sourceMedian,sourceRange,candidateModel,vbd,expectedVbd,vbdDelta,cbsVbd,fantasyProsVbd,pffVbd,intrinsic,market,maxBid,packMarket,packMaxBid,monotoneRoomCurveMarket,fbgValue,fbgGlobalRank,mflAav,fbgLatestTeam,fbgNegativeWeeks,marketPositionRank,fbgPositionRank,mflPositionRank,flags
fbg:bufxxx99,Buffalo Bills,DST,BUF,13,Thunder Bowl Consensus,166.9,167.3,0.4,166.9,118.6,,,,166.9,,,2.7,2.7,0.0,,,,2,2,2,2,2,2,1,125,,BUF,0,9,9,,
fbg:miaxxx99,Miami Dolphins,DST,MIA,14,Thunder Bowl Consensus,148.2,148.1,-0.1,148.2,82.8,,,,148.2,,,-16.5,-16.5,0.0,,,,1,1,1,1,1,1,1,204,,MIA,0,25,30,,
fbg:ravxxx99,Baltimore Ravens,DST,BAL,15,Thunder Bowl Consensus,154.2,153.9,-0.3,154.2,110.2,,,,154.2,,,-10.7,-10.7,0.0,,,,1,1,1,1,1,1,1,145,,BAL,1,18,17,,FBG_NEGATIVE_WEEK
fbg:otixxx99,Tennessee Titans,DST,TEN,16,Thunder Bowl Consensus,136.2,136.2,0.0,136.2,91.8,,,,136.2,,,-28.4,-28.4,0.0,,,,1,1,1,1,1,1,1,190,,TEN,0,29,27,,
fbg:PurdBr00,Brock Purdy,QB,SF,13,Thunder Bowl Consensus,338.7,338.1,-0.6,330.9,331.8,336.8,348.5,,336.8,17.6,257.0,0.0,0.0,0.0,0.0,3.2,,1,3,2,3,3,2,1,91,8.79,SF,0,11,16,17,CANDIDATE_MODEL_OUTLIER
fbg:MahoPa00,Patrick Mahomes II,QB,KC,14,Thunder Bowl Consensus,338.1,338.1,0.0,329.1,333.5,339.9,345.3,,339.9,16.2,299.3,0.0,0.0,0.0,3.1,0.0,,1,3,3,2,2,3,1,87,18.15,KC,0,12,14,5,
fbg:ButkHa99,Harrison Butker,K,KC,13,Thunder Bowl Consensus,124.8,123.9,-0.9,124.8,143.6,,,,124.8,,115.6,-2.5,-2.5,0.0,,,,1,1,1,1,1,1,1,122,1.97,KC,0,16,15,5,
fbg:LutzWi44,Wil Lutz,K,DEN,14,Thunder Bowl Consensus,128.1,127.9,-0.2,128.1,147.1,,,,128.1,,115.6,1.5,1.5,0.0,,,,2,1,1,1,1,1,1,109,1.16,DEN,0,10,10,15,
fbg:McPhEv44,Evan McPherson,K,CIN,15,Thunder Bowl Consensus,126.4,126.4,0.0,126.4,143.8,,,,126.4,,115.6,0.0,0.0,0.0,,,,1,1,1,1,1,1,1,120,1.05,CIN,1,12,13,17,FBG_NEGATIVE_WEEK
fbg:GoedDa00,Dallas Goedert,TE,PHI,13,Thunder Bowl Consensus,175.4,175.1,-0.3,152.8,90.6,194.2,179.6,,179.6,41.4,155.2,3.5,3.5,0.0,14.5,12.4,,2,3,3,3,3,3,1,135,4.70,PHI,1,11,13,19,FBG_NEGATIVE_WEEK
fbg:GoffJa00,Jared Goff,QB,DET,15,Thunder Bowl Consensus,334.8,335.2,0.4,330.8,324.1,332.7,341.0,,332.7,10.2,314.4,-2.9,-2.9,0.0,-4.1,-4.3,,1,2,1,1,1,1,1,111,9.04,DET,0,14,17,16,
fbg:cinxxx99,Cincinnati Bengals,DST,CIN,17,Thunder Bowl Consensus,149.3,149.3,0.0,149.3,88.0,,,,149.3,,,-15.3,-15.3,0.0,,,,1,1,1,1,1,1,1,194,,CIN,0,23,28,,
fbg:PittMi01,Michael Pittman Jr,WR,PIT,26,Thunder Bowl Consensus,183.3,186.3,3.0,195.5,122.9,171.0,190.5,175.9,183.2,24.5,175.9,-27.5,-27.5,0.0,-36.2,-19.6,-42.3,1,2,2,2,2,2,1,92,10.11,PIT,1,36,33,33,FBG_NEGATIVE_WEEK
fbg:LittCa00,Cam Little,K,JAX,16,Thunder Bowl Consensus,131.7,131.5,-0.2,131.7,150.5,,,,131.7,,113.1,5.1,5.1,0.0,,,,3,1,1,1,1,1,1,104,2.46,JAX,1,8,7,2,FBG_NEGATIVE_WEEK
fbg:PineEd44,Eddy Piñeiro,K,SF,17,Thunder Bowl Consensus,130.3,129.5,-0.8,130.3,148.9,,,,130.3,,112.3,3.1,3.1,0.0,,,,2,1,1,1,1,1,1,107,0.93,SF,0,9,9,18,
fbg:EvanMi00,Mike Evans,WR,SF,27,Thunder Bowl Consensus,203.7,206.7,3.0,196.2,133.8,208.2,204.1,206.6,205.3,12.0,191.1,-7.1,-7.1,0.0,1.0,-6.0,-11.6,1,3,3,3,3,3,3,70,14.93,SF,0,27,25,16,
fbg:MurrKy00,Kyler Murray,QB,MIN,16,Thunder Bowl Consensus,311.6,312.9,1.3,312.5,332.0,308.9,313.4,,312.5,4.5,240.8,-25.2,-25.2,0.0,-27.9,-31.9,,1,1,1,1,1,1,1,89,11.29,MIN,1,18,15,12,FBG_NEGATIVE_WEEK|CANDIDATE_MODEL_OUTLIER
fbg:chixxx99,Chicago Bears,DST,CHI,18,Thunder Bowl Consensus,165.4,165.7,0.3,165.4,108.5,,,,165.4,,,1.1,1.1,0.0,,,,1,1,1,1,1,1,1,150,,CHI,1,10,20,,FBG_NEGATIVE_WEEK
fbg:nwexxx99,New England Patriots,DST,NE,19,Thunder Bowl Consensus,154.2,154.1,-0.1,154.2,122.4,,,,154.2,,,-10.5,-10.5,0.0,,,,1,1,1,1,1,1,1,110,,NE,1,19,6,,FBG_NEGATIVE_WEEK|MARKET_RANK_VS_FBG_12
fbg:DartJa00,Jaxson Dart,QB,NYG,17,Thunder Bowl Consensus,336.5,338.0,1.5,317.6,333.7,348.8,343.4,,343.4,31.2,291.6,-0.1,-0.1,0.0,12.0,-1.9,,1,3,2,2,2,2,1,86,10.67,NYG,1,13,13,15,FBG_NEGATIVE_WEEK
fbg:MoodJa44,Jake Moody,K,WAS,18,Thunder Bowl Consensus,32.0,31.4,-0.6,32.0,102.4,,,,32.0,,109.8,-95.0,-95.0,0.0,,,,1,1,1,1,1,1,1,213,,WAS,1,34,26,,FBG_NEGATIVE_WEEK|CANDIDATE_MODEL_OUTLIER
fbg:SmytCh00,Charlie Smyth,K,NO,19,Thunder Bowl Consensus,104.5,104.0,-0.5,104.5,129.7,,,,104.5,,109.8,-22.4,-22.4,0.0,,,,1,1,1,1,1,1,1,155,,NO,0,25,20,,
fbg:FergJa01,Jake Ferguson,TE,DAL,14,Thunder Bowl Consensus,163.2,162.7,-0.5,141.4,82.5,170.5,167.1,174.2,168.8,32.8,151.0,-8.9,-8.9,0.0,-9.2,-0.1,-1.5,1,1,1,1,1,1,1,161,4.40,DAL,0,14,16,20,
fbg:AdamDa01,Davante Adams,WR,LAR,28,Thunder Bowl Consensus,209.8,212.8,3.0,201.4,136.1,202.4,222.2,213.1,207.8,20.8,194.1,-1.0,-1.0,0.0,-4.8,12.1,-5.1,1,4,5,5,5,5,3,68,15.25,LAR,0,25,24,14,
fbg:HendTr00,TreVeyon Henderson,RB,NE,25,Thunder Bowl Consensus,185.1,184.6,-0.5,189.2,156.8,173.3,191.8,186.0,187.6,18.5,201.1,-4.7,-4.7,0.0,-12.5,-4.5,0.0,1,5,5,5,5,5,7,46,7.67,NE,0,27,24,35,
fbg:BorrAn00,Andy Borregales,K,NE,20,Thunder Bowl Consensus,125.5,125.3,-0.2,125.5,143.6,,,,125.5,,,-1.1,-1.1,0.0,,,,1,1,1,1,1,1,1,121,,NE,0,14,14,,
fbg:TateCa00,Carnell Tate,WR,TEN,29,Thunder Bowl Consensus,186.0,189.0,3.0,197.8,127.5,149.3,178.4,217.9,188.1,68.6,155.3,-24.8,-24.8,0.0,-57.9,-31.7,-0.3,1,2,2,2,2,2,2,79,38.62,TEN,0,35,31,1,PROJECTION_SOURCE_RANGE_50|MARKET_RANK_VS_MFL_12
fbg:BassTy44,Tyler Bass,K,BUF,21,Thunder Bowl Consensus,112.6,112.4,-0.2,112.6,121.6,,,,112.6,,107.3,-14.0,-14.0,0.0,,,,1,1,1,1,1,1,1,178,1.40,BUF,0,21,24,11,
fbg:raixxx99,Las Vegas Raiders,DST,LV,20,Thunder Bowl Consensus,139.1,138.9,-0.2,139.1,81.0,,,,139.1,,,-25.7,-25.7,0.0,,,,1,1,1,1,1,1,1,207,,LV,0,28,32,,
fbg:KincDa00,Dalton Kincaid,TE,BUF,15,Thunder Bowl Consensus,161.4,161.7,0.3,142.4,88.3,166.6,160.4,176.3,163.5,33.9,134.7,-9.9,-9.9,0.0,-13.1,-6.8,0.6,1,1,1,1,1,1,1,146,4.97,BUF,1,15,14,17,FBG_NEGATIVE_WEEK
fbg:OdunRo00,Rome Odunze,WR,CHI,30,Thunder Bowl Consensus,199.7,202.7,3.0,190.5,132.1,194.8,205.1,208.5,199.9,18.0,182.1,-11.1,-11.1,0.0,-12.4,-5.0,-9.7,1,3,3,3,3,3,2,72,7.50,CHI,0,28,27,41,MARKET_RANK_VS_MFL_12
fbg:SmacTr00,Trey Smack,K,GB,22,Thunder Bowl Consensus,114.8,114.0,-0.8,114.8,64.0,,,,114.8,,105.6,-12.4,-12.4,0.0,,,,1,1,1,1,1,1,1,275,,GB,0,20,33,,MARKET_RANK_VS_FBG_12
fbg:MetcDK00,DK Metcalf,WR,PIT,31,Thunder Bowl Consensus,192.0,195.0,3.0,200.4,128.7,180.8,195.3,191.2,193.3,19.6,186.6,-18.8,-18.8,0.0,-26.4,-14.8,-27.0,1,2,3,3,3,3,2,78,11.61,PIT,1,32,30,25,FBG_NEGATIVE_WEEK
fbg:SandJa44,Jason Sanders,K,NYJ,23,Thunder Bowl Consensus,80.0,79.1,-0.9,80.0,88.6,,,,80.0,,104.7,-47.3,-47.3,0.0,,,,1,1,1,1,1,1,1,229,,NYJ,0,29,28,,
fbg:SlyeJo44,Joey Slye,K,TEN,24,Thunder Bowl Consensus,94.7,94.2,-0.5,94.7,110.1,,,,94.7,,104.7,-32.2,-32.2,0.0,,,,1,1,1,1,1,1,1,199,,TEN,0,27,25,,
fbg:MayfBa00,Baker Mayfield,QB,TB,18,Thunder Bowl Consensus,321.4,321.1,-0.3,315.4,322.2,327.7,321.1,,321.1,12.3,310.6,-17.0,-17.0,0.0,-9.1,-24.2,,1,1,1,1,1,1,1,119,8.25,TB,0,17,18,18,
fbg:PierAl00,Alec Pierce,WR,IND,32,Thunder Bowl Consensus,189.4,192.4,3.0,181.3,131.8,195.1,192.0,,192.0,13.8,201.4,-21.4,-21.4,0.0,-12.1,-18.1,,1,2,2,2,2,2,2,73,12.72,IND,0,33,28,21,MARKET_RANK_VS_MFL_12
fbg:ElliJa98,Jake Elliott,K,PHI,25,Thunder Bowl Consensus,121.8,121.2,-0.6,121.8,135.4,,,,121.8,,103.1,-5.2,-5.2,0.0,,,,1,1,1,1,1,1,1,141,1.63,PHI,0,18,19,7,
fbg:PattRi44,Riley Patterson,K,MIA,26,Thunder Bowl Consensus,90.5,90.0,-0.5,90.5,34.7,,,,90.5,,103.1,-36.4,-36.4,0.0,,,,1,1,1,1,1,1,1,346,,MIA,0,28,36,,
fbg:wasxxx99,Washington Commanders,DST,WAS,21,Thunder Bowl Consensus,149.5,149.7,0.2,149.5,87.4,,,,149.5,,,-14.9,-14.9,0.0,,,,1,1,1,1,1,1,1,195,,WAS,1,22,29,,FBG_NEGATIVE_WEEK
fbg:StraBr00,Brenton Strange,TE,JAX,16,Thunder Bowl Consensus,153.0,153.0,0.0,136.7,84.0,171.2,151.5,,151.5,34.5,107.5,-18.6,-18.6,0.0,-8.5,-15.7,,1,1,1,1,1,1,1,157,3.81,JAX,1,17,15,23,FBG_NEGATIVE_WEEK|CANDIDATE_MODEL_OUTLIER
fbg:StevRh00,Rhamondre Stevenson,RB,NE,26,Thunder Bowl Consensus,185.8,185.3,-0.5,185.5,148.5,166.8,190.8,199.8,188.2,33.0,155.0,-4.0,-4.0,0.0,-19.0,-5.5,13.8,1,6,6,6,6,6,5,56,9.13,NE,0,26,28,29,
fbg:GonzZa99,Zane Gonzalez,K,MIA,27,Thunder Bowl Consensus,2.4,1.6,-0.8,2.4,73.6,,,,2.4,,102.2,-124.8,-124.8,0.0,,,,1,1,1,1,1,1,1,252,,MIA,0,38,31,,CANDIDATE_MODEL_OUTLIER
fbg:tamxxx99,Tampa Bay Buccaneers,DST,TB,22,Thunder Bowl Consensus,154.5,154.5,0.0,154.5,108.8,,,,154.5,,,-10.1,-10.1,0.0,,,,1,1,1,1,1,1,1,149,,TB,1,17,19,,FBG_NEGATIVE_WEEK
fbg:TuteBh00,Bhayshul Tuten,RB,JAX,27,Thunder Bowl Consensus,187.9,187.9,0.0,171.4,155.4,187.4,206.8,186.0,186.7,35.4,179.5,-1.4,-1.4,0.0,1.6,10.5,0.0,1,6,6,6,6,6,7,48,9.64,JAX,1,25,25,27,FBG_NEGATIVE_WEEK
fbg:kanxxx99,Kansas City Chiefs,DST,KC,23,Thunder Bowl Consensus,142.2,142.1,-0.1,142.2,104.7,,,,142.2,,,-22.5,-22.5,0.0,,,,1,1,1,1,1,1,1,158,,KC,0,26,22,,
fbg:RylaCh00,Chad Ryland,K,ARI,28,Thunder Bowl Consensus,110.2,109.9,-0.3,110.2,125.2,,,,110.2,,99.7,-16.5,-16.5,0.0,,,,1,1,1,1,1,1,1,166,,ARI,0,23,21,,
fbg:JohnJu00,Juwan Johnson,TE,NO,17,Thunder Bowl Consensus,154.5,154.4,-0.1,143.8,80.2,165.1,154.9,,154.9,21.3,129.2,-17.2,-17.2,0.0,-14.6,-12.3,,1,1,1,1,1,1,1,172,3.03,NO,0,16,18,27,
fbg:gnbxxx99,Green Bay Packers,DST,GB,24,Thunder Bowl Consensus,156.1,156.5,0.4,156.1,114.2,,,,156.1,,,-8.1,-8.1,0.0,,,,1,1,1,1,1,1,1,133,,GB,0,16,13,,
fbg:cltxxx99,Indianapolis Colts,DST,IND,25,Thunder Bowl Consensus,149.6,149.3,-0.3,149.6,102.6,,,,149.6,,,-15.3,-15.3,0.0,,,,1,1,1,1,1,1,1,162,,IND,0,21,23,,
fbg:HenrHu00,Hunter Henry,TE,NE,18,Thunder Bowl Consensus,142.9,142.5,-0.4,131.9,77.9,146.6,150.5,,146.6,18.6,138.7,-29.1,-29.1,0.0,-33.1,-16.7,,1,1,1,1,1,1,1,180,3.14,NE,0,19,19,26,
fbg:BoswCh44,Chris Boswell,K,PIT,29,Thunder Bowl Consensus,125.5,125.6,0.1,125.5,142.9,,,,125.5,,96.3,-0.8,-0.8,0.0,,,,1,1,1,1,1,1,1,124,1.61,PIT,0,15,16,8,
fbg:PricJa00,Jadarian Price,RB,SEA,28,Thunder Bowl Consensus,181.4,181.4,0.0,172.5,153.1,185.4,189.9,178.1,181.8,17.4,172.3,-7.9,-7.9,0.0,-0.4,-6.4,-7.9,1,5,5,5,5,5,6,52,36.55,SEA,1,28,27,2,FBG_NEGATIVE_WEEK|MARKET_RANK_VS_MFL_12
fbg:ThomBr01,Brian Thomas Jr.,WR,JAX,33,Thunder Bowl Consensus,182.6,185.6,3.0,182.9,,187.9,181.3,178.4,182.1,9.5,165.5,-28.2,-28.2,0.0,-19.3,-28.8,-39.8,1,2,2,2,2,2,1,88,5.78,,,37,32,49,
fbg:LoveJo01,Jordan Love,QB,GB,19,Thunder Bowl Consensus,305.9,305.6,-0.3,309.8,306.2,297.2,310.7,,309.8,13.5,211.1,-32.5,-32.5,0.0,-39.6,-34.6,,1,1,1,1,1,1,1,174,6.21,GB,0,21,21,24,CANDIDATE_MODEL_OUTLIER
fbg:carxxx99,Carolina Panthers,DST,CAR,26,Thunder Bowl Consensus,140.9,141.2,0.3,140.9,96.8,,,,140.9,,,-23.4,-23.4,0.0,,,,1,1,1,1,1,1,1,181,,CAR,1,27,25,,FBG_NEGATIVE_WEEK
fbg:HockTJ00,T.J. Hockenson,TE,MIN,19,Thunder Bowl Consensus,130.1,130.0,-0.1,129.5,74.8,119.9,140.7,,129.5,20.8,115.1,-41.6,-41.6,0.0,-59.8,-26.5,,1,1,1,1,1,1,1,187,4.18,MIN,1,21,20,21,FBG_NEGATIVE_WEEK
fbg:PollTo01,Tony Pollard,RB,TEN,29,Thunder Bowl Consensus,178.8,178.1,-0.7,167.0,145.1,178.2,187.9,182.3,180.3,20.9,182.2,-11.2,-11.2,0.0,-7.6,-8.4,-3.7,1,4,4,4,4,4,5,59,12.44,TEN,0,30,29,20,
fbg:SadiKe00,Kenyon Sadiq,TE,NYJ,20,Thunder Bowl Consensus,126.9,126.1,-0.8,126.4,80.5,126.8,127.6,,126.8,1.2,124.1,-45.5,-45.5,0.0,-52.9,-39.6,,1,1,1,1,1,1,1,168,17.17,NYJ,0,22,17,2,MARKET_RANK_VS_MFL_12
fbg:SchuDa00,Dalton Schultz,TE,HOU,21,Thunder Bowl Consensus,144.7,144.1,-0.6,128.4,73.2,156.1,149.9,,149.9,27.7,127.1,-27.5,-27.5,0.0,-23.6,-17.3,,1,1,1,1,1,1,1,191,1.85,HOU,0,18,23,38,MARKET_RANK_VS_MFL_12
fbg:dalxxx99,Dallas Cowboys,DST,DAL,27,Thunder Bowl Consensus,152.6,152.8,0.2,152.6,97.3,,,,152.6,,,-11.8,-11.8,0.0,,,,1,1,1,1,1,1,1,179,,DAL,0,20,24,,
fbg:nygxxx99,New York Giants,DST,NYG,28,Thunder Bowl Consensus,161.7,162.0,0.3,161.7,111.3,,,,161.7,,,-2.6,-2.6,0.0,,,,1,1,1,1,1,1,1,142,,NYG,1,13,16,,FBG_NEGATIVE_WEEK
fbg:SuttCo00,Courtland Sutton,WR,DEN,34,Thunder Bowl Consensus,194.5,196.3,1.8,179.9,,205.1,198.7,,198.7,25.2,181.8,-17.5,-17.5,0.0,-2.1,-11.4,,1,2,3,3,3,3,1,106,7.73,,,30,35,40,
fbg:WatsCh00,Christian Watson,WR,GB,35,Thunder Bowl Consensus,194.8,197.8,3.0,182.5,122.7,188.8,194.6,213.2,191.7,30.7,129.7,-16.0,-16.0,0.0,-18.4,-15.5,-5.0,1,2,3,3,3,3,1,94,10.57,GB,0,29,34,32,CANDIDATE_MODEL_OUTLIER
fbg:OkonCh00,Chig Okonkwo,TE,WAS,22,Thunder Bowl Consensus,124.8,124.5,-0.3,122.0,72.8,126.1,126.4,,126.1,4.4,,-47.1,-47.1,0.0,-53.6,-40.8,,1,1,1,1,1,1,1,192,,WAS,0,24,24,,
fbg:DowdDa00,Rico Dowdle,RB,PIT,30,Thunder Bowl Consensus,179.5,179.4,-0.1,176.0,140.3,181.1,179.7,181.2,180.4,5.2,131.6,-9.9,-9.9,0.0,-4.7,-16.6,-4.8,1,5,5,5,5,5,1,93,8.12,PIT,1,29,30,34,FBG_NEGATIVE_WEEK|CANDIDATE_MODEL_OUTLIER
fbg:WashPa01,Parker Washington,WR,JAX,36,Thunder Bowl Consensus,192.4,195.4,3.0,191.5,115.3,184.8,184.3,209.1,188.2,24.8,140.4,-18.4,-18.4,0.0,-22.4,-25.8,-9.1,1,2,3,3,3,3,1,112,10.94,JAX,1,31,36,28,FBG_NEGATIVE_WEEK|CANDIDATE_MODEL_OUTLIER
fbg:StroCJ00,C.J. Stroud,QB,HOU,20,Thunder Bowl Consensus,305.4,302.4,-3.0,295.6,,324.7,296.2,,296.2,29.1,282.6,-35.7,-35.7,0.0,-12.1,-49.1,,1,1,1,1,1,1,1,164,7.39,,,22,19,22,
fbg:HarrMa05,Marvin Harrison Jr.,WR,ARI,37,Thunder Bowl Consensus,187.0,190.0,3.0,176.4,115.1,192.8,197.2,181.8,187.3,20.8,172.2,-23.8,-23.8,0.0,-14.4,-12.9,-36.4,1,2,2,2,2,2,1,113,6.63,ARI,0,34,37,46,MARKET_RANK_VS_MFL_12
fbg:ShouTy00,Tyler Shough,QB,NO,21,Thunder Bowl Consensus,307.4,308.1,0.7,297.8,307.3,306.2,318.2,,306.2,20.4,209.8,-30.0,-30.0,0.0,-30.6,-27.1,,1,1,1,1,1,1,1,165,5.70,NO,0,20,20,25,CANDIDATE_MODEL_OUTLIER
fbg:jaxxxx99,Jacksonville Jaguars,DST,JAX,29,Thunder Bowl Consensus,164.6,164.6,0.0,164.6,112.4,,,,164.6,,,0.0,0.0,0.0,,,,1,1,1,1,1,1,1,136,,JAX,1,12,15,,FBG_NEGATIVE_WEEK
fbg:FitzRy01,Ryan Fitzgerald,K,CAR,30,Thunder Bowl Consensus,110.0,109.7,-0.3,110.0,124.6,,,,110.0,,90.5,-16.7,-16.7,0.0,,,,1,1,1,1,1,1,1,167,,CAR,0,24,22,,
fbg:GayxMa44,Matt Gay,K,LV,31,Thunder Bowl Consensus,97.9,97.2,-0.7,97.9,47.5,,,,97.9,,89.6,-29.2,-29.2,0.0,,,,1,1,1,1,1,1,1,305,,LV,0,26,34,,
fbg:crdxxx99,Arizona Cardinals,DST,ARI,30,Thunder Bowl Consensus,129.3,129.3,0.0,129.3,82.4,,,,129.3,,,-35.3,-35.3,0.0,,,,1,1,1,1,1,1,1,206,,ARI,1,31,31,,FBG_NEGATIVE_WEEK
fbg:RobiWa00,Wan'Dale Robinson,WR,TEN,38,Thunder Bowl Consensus,176.7,179.7,3.0,169.9,103.4,181.5,179.4,176.3,177.9,11.6,160.0,-34.1,-34.1,0.0,-25.7,-30.7,-41.9,1,1,1,1,1,1,1,152,6.58,TEN,0,39,45,47,
fbg:BarnAJ00,AJ Barner,TE,SEA,23,Thunder Bowl Consensus,126.5,126.0,-0.5,119.6,73.7,135.6,124.6,,124.6,16.0,128.1,-45.6,-45.6,0.0,-44.1,-42.6,,1,1,1,1,1,1,1,189,2.37,SEA,1,23,22,30,FBG_NEGATIVE_WEEK
fbg:SzmyAn44,Andre Szmyt,K,CLE,32,Thunder Bowl Consensus,111.1,110.9,-0.2,111.1,124.0,,,,111.1,,88.0,-15.5,-15.5,0.0,,,,1,1,1,1,1,1,1,173,,CLE,1,22,23,,FBG_NEGATIVE_WEEK
fbg:WilsMi01,Michael Wilson,WR,ARI,39,Thunder Bowl Consensus,175.4,178.4,3.0,171.0,109.5,169.4,176.8,184.2,173.9,14.8,163.7,-35.4,-35.4,0.0,-37.8,-33.3,-34.0,1,1,1,1,1,1,1,131,9.12,ARI,0,40,40,34,
fbg:WhitRa00,Rachaad White,RB,WAS,31,Thunder Bowl Consensus,144.4,143.9,-0.5,146.4,125.3,142.0,161.5,127.5,144.2,34.0,159.6,-45.4,-45.4,0.0,-43.8,-34.8,-58.5,1,2,2,2,2,2,1,138,9.18,WAS,1,39,33,28,FBG_NEGATIVE_WEEK
fbg:nyjxxx99,New York Jets,DST,NYJ,31,Thunder Bowl Consensus,130.1,130.0,-0.1,130.1,95.0,,,,130.1,,,-34.6,-34.6,0.0,,,,1,1,1,1,1,1,1,182,,NYJ,0,30,26,,
fbg:GainKe00,Kenny Gainwell,RB,TB,32,Thunder Bowl Consensus,171.6,171.2,-0.4,169.6,117.8,177.0,168.3,,169.6,8.7,,-18.1,-18.1,0.0,-8.8,-28.0,,1,4,4,4,4,4,1,160,,TB,0,31,38,,
fbg:FreiPa00,Pat Freiermuth,TE,PIT,24,Thunder Bowl Consensus,123.2,122.8,-0.4,115.7,71.5,119.5,134.4,,119.5,18.7,115.7,-48.8,-48.8,0.0,-60.2,-32.8,,1,1,1,1,1,1,1,193,2.11,PIT,1,25,25,34,FBG_NEGATIVE_WEEK
fbg:JoneAa00,Aaron Jones Sr.,RB,MIN,33,Thunder Bowl Consensus,152.1,152.1,0.0,151.7,124.3,149.7,161.4,145.4,150.7,16.0,143.7,-37.2,-37.2,0.0,-36.1,-34.9,-40.6,1,2,2,2,2,2,1,144,6.56,MIN,1,36,35,39,FBG_NEGATIVE_WEEK
fbg:JoneDa05,Daniel Jones,QB,IND,22,Thunder Bowl Consensus,308.5,307.8,-0.7,296.1,302.2,319.7,310.1,,310.1,23.6,231.0,-30.3,-30.3,0.0,-17.1,-35.2,,1,1,1,1,1,1,1,183,5.68,IND,0,19,22,26,CANDIDATE_MODEL_OUTLIER
fbg:GadsOr01,Oronde Gadsden,TE,LAC,26,Thunder Bowl Consensus,110.1,110.0,-0.1,101.6,74.1,128.2,100.9,,101.6,27.3,114.8,-61.6,-61.6,0.0,-51.5,-66.3,,1,1,1,1,1,1,1,188,6.13,LAC,0,28,21,14,MARKET_RANK_VS_MFL_12
fbg:HelmGu00,Gunnar Helm,TE,TEN,25,Thunder Bowl Consensus,103.5,103.2,-0.3,99.6,67.8,99.3,111.5,,99.6,12.2,104.7,-68.4,-68.4,0.0,-80.4,-55.7,,1,1,1,1,1,1,1,200,2.63,TEN,0,30,26,28,
fbg:GodwCh00,Chris Godwin Jr.,WR,TB,40,Thunder Bowl Consensus,178.1,181.1,3.0,178.3,107.7,183.3,175.8,175.2,177.1,8.1,149.3,-32.7,-32.7,0.0,-23.9,-34.3,-43.0,1,1,1,1,1,1,1,137,10.87,TB,0,38,41,29,
fbg:TysoJo00,Jordyn Tyson,WR,NO,41,Thunder Bowl Consensus,117.5,120.5,3.0,108.0,106.7,137.7,107.1,,108.0,30.6,158.2,-93.3,-93.3,0.0,-69.5,-103.0,,1,1,1,1,1,1,1,143,31.59,NO,0,72,43,2,CANDIDATE_MODEL_OUTLIER|MARKET_RANK_VS_MFL_12
fbg:JohnQu01,Quentin Johnston,WR,LAC,42,Thunder Bowl Consensus,172.7,175.7,3.0,169.0,113.5,179.3,169.9,,169.9,10.3,160.3,-38.1,-38.1,0.0,-27.9,-40.2,,1,1,1,1,1,1,1,123,7.43,LAC,0,41,38,42,
fbg:OttoCa00,Cade Otton,TE,TB,27,Thunder Bowl Consensus,133.1,132.6,-0.5,117.7,67.4,152.5,129.4,,129.4,34.8,135.1,-39.0,-39.0,0.0,-27.2,-37.8,,1,1,1,1,1,1,1,202,2.13,TB,0,20,27,32,MARKET_RANK_VS_MFL_12
fbg:sfoxxx99,San Francisco 49ers,DST,SF,32,Thunder Bowl Consensus,117.1,117.0,-0.1,117.1,105.8,,,,117.1,,,-47.6,-47.6,0.0,,,,1,1,1,1,1,1,1,154,,SF,1,32,21,,FBG_NEGATIVE_WEEK
fbg:GoldMa00,Matthew Golden,WR,GB,43,Thunder Bowl Consensus,156.9,159.9,3.0,170.6,107.4,137.7,161.9,,161.9,32.9,121.9,-53.9,-53.9,0.0,-69.5,-48.2,,1,1,1,1,1,1,1,139,4.09,GB,0,48,42,60,CANDIDATE_MODEL_OUTLIER
fbg:HarvRj00,RJ Harvey,RB,DEN,34,Thunder Bowl Consensus,159.3,159.1,-0.2,145.2,115.4,174.8,162.5,154.9,158.7,29.6,191.8,-30.2,-30.2,0.0,-11.0,-33.8,-31.1,1,3,3,3,3,3,1,175,9.12,DEN,0,35,41,30,
fbg:ReedJa01,Jayden Reed,WR,GB,44,Thunder Bowl Consensus,169.0,172.0,3.0,164.3,110.0,166.4,176.2,,166.4,11.9,131.8,-41.8,-41.8,0.0,-40.8,-33.9,,1,1,1,1,1,1,1,130,4.78,GB,0,42,39,55,
fbg:MonaKy00,Kyle Monangai,RB,CHI,35,Thunder Bowl Consensus,150.2,150.0,-0.2,151.9,131.8,147.6,156.3,144.8,149.8,11.5,160.7,-39.3,-39.3,0.0,-38.2,-40.0,-41.2,1,2,2,2,2,2,1,117,8.25,CHI,0,37,32,33,
fbg:DownJo00,Josh Downs,WR,IND,45,Thunder Bowl Consensus,165.0,168.0,3.0,165.9,97.0,165.8,163.3,,165.8,2.6,167.0,-45.8,-45.8,0.0,-41.4,-46.8,,1,1,1,1,1,1,1,176,5.33,IND,0,45,50,53,
