pack_player_id,player_name,position,nfl_team,fbg_id,cbs_id,fantasypros_id,pff_id,gsis_id,model_id,source_as_of,exported_at,scoring_fingerprint,authority,fbg_points,cbs_points,fantasypros_points,pff_points,raw_consensus_points,mean_reversion_delta,within_position_delta,season_context_delta,durability_delta,availability_delta,modified_projection_points,uncertainty_low,uncertainty_high,fallback_reason,wk1,wk2,wk3,wk4,wk5,wk6,wk7,wk8,wk9,wk10,wk11,wk12,wk13,wk14,wk15,wk16,wk17,wk18
fbg:AdamDa01,Davante Adams,WR,LAR,AdamDa01,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,201.4,202.4,222.2,213.1,209.8,0,0,0,0,0,209.8,201.4,222.2,,,,,,,,,,,,,,,,,,,
fbg:HendTr00,TreVeyon Henderson,RB,NE,HendTr00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,189.2,173.3,191.8,186,185.1,0,0,0,0,0,185.1,173.3,191.8,,,,,,,,,,,,,,,,,,,
fbg:BorrAn00,Andy Borregales,K,NE,BorrAn00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,125.5,,,,125.5,0,0,0,0,0,125.5,125.5,125.5,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:TateCa00,Carnell Tate,WR,TEN,TateCa00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,197.8,149.3,178.4,217.9,186,0,0,0,0,0,186,149.3,217.9,,,,,,,,,,,,,,,,,,,
fbg:BassTy44,Tyler Bass,K,BUF,BassTy44,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,112.6,,,,112.6,0,0,0,0,0,112.6,112.6,112.6,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:raixxx99,Las Vegas Raiders,DST,LV,raixxx99,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,139.1,,,,139.1,0,0,0,0,0,139.1,139.1,139.1,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:KincDa00,Dalton Kincaid,TE,BUF,KincDa00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,142.4,166.6,160.4,176.3,161.4,0,0,0,0,0,161.4,142.4,176.3,,,,,,,,,,,,,,,,,,,
fbg:OdunRo00,Rome Odunze,WR,CHI,OdunRo00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,190.5,194.8,205.1,208.5,199.7,0,0,0,0,0,199.7,190.5,208.5,,,,,,,,,,,,,,,,,,,
fbg:SmacTr00,Trey Smack,K,GB,SmacTr00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,114.8,,,,114.8,0,0,0,0,0,114.8,114.8,114.8,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:MetcDK00,DK Metcalf,WR,PIT,MetcDK00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,200.4,180.8,195.3,191.2,192,0,0,0,0,0,192,180.8,200.4,,,,,,,,,,,,,,,,,,,
fbg:SandJa44,Jason Sanders,K,NYJ,SandJa44,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,80,,,,80,0,0,0,0,0,80,80,80,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:SlyeJo44,Joey Slye,K,TEN,SlyeJo44,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,94.7,,,,94.7,0,0,0,0,0,94.7,94.7,94.7,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:MayfBa00,Baker Mayfield,QB,TB,MayfBa00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,315.4,327.7,321.1,,321.4,0,0,0,0,0,321.4,315.4,327.7,,,,,,,,,,,,,,,,,,,
fbg:PierAl00,Alec Pierce,WR,IND,PierAl00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,181.3,195.1,192,,189.4,0,0,0,0,0,189.4,181.3,195.1,,,,,,,,,,,,,,,,,,,
fbg:ElliJa98,Jake Elliott,K,PHI,ElliJa98,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,121.8,,,,121.8,0,0,0,0,0,121.8,121.8,121.8,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:PattRi44,Riley Patterson,K,MIA,PattRi44,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,90.5,,,,90.5,0,0,0,0,0,90.5,90.5,90.5,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:wasxxx99,Washington Commanders,DST,WAS,wasxxx99,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,149.5,,,,149.5,0,0,0,0,0,149.5,149.5,149.5,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:StraBr00,Brenton Strange,TE,JAX,StraBr00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,136.7,171.2,151.5,,153,0,0,0,0,0,153,136.7,171.2,,,,,,,,,,,,,,,,,,,
fbg:StevRh00,Rhamondre Stevenson,RB,NE,StevRh00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,185.5,166.8,190.8,199.8,185.8,0,0,0,0,0,185.8,166.8,199.8,,,,,,,,,,,,,,,,,,,
fbg:GonzZa99,Zane Gonzalez,K,MIA,GonzZa99,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,2.4,,,,2.4,0,0,0,0,0,2.4,2.4,2.4,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:tamxxx99,Tampa Bay Buccaneers,DST,TB,tamxxx99,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,154.5,,,,154.5,0,0,0,0,0,154.5,154.5,154.5,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:TuteBh00,Bhayshul Tuten,RB,JAX,TuteBh00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,171.4,187.4,206.8,186,187.9,0,0,0,0,0,187.9,171.4,206.8,,,,,,,,,,,,,,,,,,,
fbg:kanxxx99,Kansas City Chiefs,DST,KC,kanxxx99,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,142.2,,,,142.2,0,0,0,0,0,142.2,142.2,142.2,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:RylaCh00,Chad Ryland,K,ARI,RylaCh00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,110.2,,,,110.2,0,0,0,0,0,110.2,110.2,110.2,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:JohnJu00,Juwan Johnson,TE,NO,JohnJu00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,143.8,165.1,154.9,,154.5,0,0,0,0,0,154.5,143.8,165.1,,,,,,,,,,,,,,,,,,,
fbg:gnbxxx99,Green Bay Packers,DST,GB,gnbxxx99,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,156.1,,,,156.1,0,0,0,0,0,156.1,156.1,156.1,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:cltxxx99,Indianapolis Colts,DST,IND,cltxxx99,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,149.6,,,,149.6,0,0,0,0,0,149.6,149.6,149.6,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:HenrHu00,Hunter Henry,TE,NE,HenrHu00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,131.9,146.6,150.5,,142.9,0,0,0,0,0,142.9,131.9,150.5,,,,,,,,,,,,,,,,,,,
fbg:BoswCh44,Chris Boswell,K,PIT,BoswCh44,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,125.5,,,,125.5,0,0,0,0,0,125.5,125.5,125.5,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:PricJa00,Jadarian Price,RB,SEA,PricJa00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,172.5,185.4,189.9,178.1,181.4,0,0,0,0,0,181.4,172.5,189.9,,,,,,,,,,,,,,,,,,,
fbg:ThomBr01,Brian Thomas Jr.,WR,JAX,ThomBr01,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,182.9,187.9,181.3,178.4,182.6,0,0,0,0,0,182.6,178.4,187.9,,,,,,,,,,,,,,,,,,,
fbg:LoveJo01,Jordan Love,QB,GB,LoveJo01,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,309.8,297.2,310.7,,305.9,0,0,0,0,0,305.9,297.2,310.7,,,,,,,,,,,,,,,,,,,
fbg:carxxx99,Carolina Panthers,DST,CAR,carxxx99,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,140.9,,,,140.9,0,0,0,0,0,140.9,140.9,140.9,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:HockTJ00,T.J. Hockenson,TE,MIN,HockTJ00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,129.5,119.9,140.7,,130.1,0,0,0,0,0,130.1,119.9,140.7,,,,,,,,,,,,,,,,,,,
fbg:PollTo01,Tony Pollard,RB,TEN,PollTo01,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,167,178.2,187.9,182.3,178.8,0,0,0,0,0,178.8,167,187.9,,,,,,,,,,,,,,,,,,,
fbg:SadiKe00,Kenyon Sadiq,TE,NYJ,SadiKe00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,126.4,126.8,127.6,,126.9,0,0,0,0,0,126.9,126.4,127.6,,,,,,,,,,,,,,,,,,,
fbg:SchuDa00,Dalton Schultz,TE,HOU,SchuDa00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,128.4,156.1,149.9,,144.7,0,0,0,0,0,144.7,128.4,156.1,,,,,,,,,,,,,,,,,,,
fbg:dalxxx99,Dallas Cowboys,DST,DAL,dalxxx99,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,152.6,,,,152.6,0,0,0,0,0,152.6,152.6,152.6,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:nygxxx99,New York Giants,DST,NYG,nygxxx99,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,161.7,,,,161.7,0,0,0,0,0,161.7,161.7,161.7,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:SuttCo00,Courtland Sutton,WR,DEN,SuttCo00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,179.9,205.1,198.7,,194.5,0,0,0,0,0,194.5,179.9,205.1,,,,,,,,,,,,,,,,,,,
fbg:WatsCh00,Christian Watson,WR,GB,WatsCh00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,182.5,188.8,194.6,213.2,194.8,0,0,0,0,0,194.8,182.5,213.2,,,,,,,,,,,,,,,,,,,
fbg:OkonCh00,Chig Okonkwo,TE,WAS,OkonCh00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,122,126.1,126.4,,124.8,0,0,0,0,0,124.8,122,126.4,,,,,,,,,,,,,,,,,,,
fbg:DowdDa00,Rico Dowdle,RB,PIT,DowdDa00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,176,181.1,179.7,181.2,179.5,0,0,0,0,0,179.5,176,181.2,,,,,,,,,,,,,,,,,,,
fbg:WashPa01,Parker Washington,WR,JAX,WashPa01,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,191.5,184.8,184.3,209.1,192.4,0,0,0,0,0,192.4,184.3,209.1,,,,,,,,,,,,,,,,,,,
fbg:StroCJ00,C.J. Stroud,QB,HOU,StroCJ00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,295.6,324.7,296.2,,305.4,0,0,0,0,0,305.4,295.6,324.7,,,,,,,,,,,,,,,,,,,
fbg:HarrMa05,Marvin Harrison Jr.,WR,ARI,HarrMa05,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,176.4,192.8,197.2,181.8,187,0,0,0,0,0,187,176.4,197.2,,,,,,,,,,,,,,,,,,,
fbg:ShouTy00,Tyler Shough,QB,NO,ShouTy00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,297.8,306.2,318.2,,307.4,0,0,0,0,0,307.4,297.8,318.2,,,,,,,,,,,,,,,,,,,
fbg:jaxxxx99,Jacksonville Jaguars,DST,JAX,jaxxxx99,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,164.6,,,,164.6,0,0,0,0,0,164.6,164.6,164.6,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:FitzRy01,Ryan Fitzgerald,K,CAR,FitzRy01,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,110,,,,110,0,0,0,0,0,110,110,110,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:GayxMa44,Matt Gay,K,LV,GayxMa44,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,97.9,,,,97.9,0,0,0,0,0,97.9,97.9,97.9,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:crdxxx99,Arizona Cardinals,DST,ARI,crdxxx99,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,129.3,,,,129.3,0,0,0,0,0,129.3,129.3,129.3,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:RobiWa00,Wan'Dale Robinson,WR,TEN,RobiWa00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,169.9,181.5,179.4,176.3,176.7,0,0,0,0,0,176.7,169.9,181.5,,,,,,,,,,,,,,,,,,,
fbg:BarnAJ00,AJ Barner,TE,SEA,BarnAJ00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,119.6,135.6,124.6,,126.5,0,0,0,0,0,126.5,119.6,135.6,,,,,,,,,,,,,,,,,,,
fbg:SzmyAn44,Andre Szmyt,K,CLE,SzmyAn44,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,111.1,,,,111.1,0,0,0,0,0,111.1,111.1,111.1,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:WilsMi01,Michael Wilson,WR,ARI,WilsMi01,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,171,169.4,176.8,184.2,175.4,0,0,0,0,0,175.4,169.4,184.2,,,,,,,,,,,,,,,,,,,
fbg:WhitRa00,Rachaad White,RB,WAS,WhitRa00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,146.4,142,161.5,127.5,144.4,0,0,0,0,0,144.4,127.5,161.5,,,,,,,,,,,,,,,,,,,
fbg:nyjxxx99,New York Jets,DST,NYJ,nyjxxx99,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,130.1,,,,130.1,0,0,0,0,0,130.1,130.1,130.1,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:GainKe00,Kenny Gainwell,RB,TB,GainKe00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,169.6,177,168.3,,171.6,0,0,0,0,0,171.6,168.3,177,,,,,,,,,,,,,,,,,,,
fbg:FreiPa00,Pat Freiermuth,TE,PIT,FreiPa00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,115.7,119.5,134.4,,123.2,0,0,0,0,0,123.2,115.7,134.4,,,,,,,,,,,,,,,,,,,
fbg:JoneAa00,Aaron Jones Sr.,RB,MIN,JoneAa00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,151.7,149.7,161.4,145.4,152.1,0,0,0,0,0,152.1,145.4,161.4,,,,,,,,,,,,,,,,,,,
fbg:JoneDa05,Daniel Jones,QB,IND,JoneDa05,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,296.1,319.7,310.1,,308.5,0,0,0,0,0,308.5,296.1,319.7,,,,,,,,,,,,,,,,,,,
fbg:GadsOr01,Oronde Gadsden,TE,LAC,GadsOr01,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,101.6,128.2,100.9,,110.1,0,0,0,0,0,110.1,100.9,128.2,,,,,,,,,,,,,,,,,,,
fbg:HelmGu00,Gunnar Helm,TE,TEN,HelmGu00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,99.6,99.3,111.5,,103.5,0,0,0,0,0,103.5,99.3,111.5,,,,,,,,,,,,,,,,,,,
fbg:GodwCh00,Chris Godwin Jr.,WR,TB,GodwCh00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,178.3,183.3,175.8,175.2,178.1,0,0,0,0,0,178.1,175.2,183.3,,,,,,,,,,,,,,,,,,,
fbg:TysoJo00,Jordyn Tyson,WR,NO,TysoJo00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,108,137.7,107.1,,117.5,0,0,0,0,0,117.5,107.1,137.7,,,,,,,,,,,,,,,,,,,
fbg:JohnQu01,Quentin Johnston,WR,LAC,JohnQu01,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,169,179.3,169.9,,172.7,0,0,0,0,0,172.7,169,179.3,,,,,,,,,,,,,,,,,,,
fbg:OttoCa00,Cade Otton,TE,TB,OttoCa00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,117.7,152.5,129.4,,133.1,0,0,0,0,0,133.1,117.7,152.5,,,,,,,,,,,,,,,,,,,
fbg:sfoxxx99,San Francisco 49ers,DST,SF,sfoxxx99,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,117.1,,,,117.1,0,0,0,0,0,117.1,117.1,117.1,Single-source pass-through; no second premium projection matched this player,,,,,,,,,,,,,,,,,,
fbg:GoldMa00,Matthew Golden,WR,GB,GoldMa00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,170.6,137.7,161.9,,156.9,0,0,0,0,0,156.9,137.7,170.6,,,,,,,,,,,,,,,,,,,
fbg:HarvRj00,RJ Harvey,RB,DEN,HarvRj00,,,,,tb-accuracy-consensus-20260809-v1,2026-08-21T14:45:07.709Z,2026-08-21T14:46:47.271Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,145.2,174.8,162.5,154.9,159.3,0,0,0,0,0,159.3,145.2,174.8,,,,,,,,,,,,,,,,,,,
